# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  166       6.312651218668e-10       1.411373992299e-13      -6.020757376928e-12       1.308477505910e-15       2.655864045859e-12       5.044450509476e-13      -3.124111640832e-15 
  167       6.350043590598e-10       1.397957868145e-13      -5.976787272506e-12       1.326050812987e-15       2.609312681208e-12       4.972837194093e-13      -3.058269488197e-15 
  168       6.387018583762e-10       1.384233546416e-13      -5.929211647549e-12       1.343771308227e-15       2.563829844839e-12       4.902578447022e-13      -2.992963898587e-15 
  169       6.423565303961e-10       1.370228443989e-13      -5.878016028853e-12       1.361639000423e-15       2.519400555478e-12       4.833667377794e-13      -2.928218335831e-15 
  170       6.459672665153e-10       1.355971179546e-13      -5.823188021567e-12       1.379653868469e-15       2.476006420382e-12       4.766092833192e-13      -2.864054884726e-15 
  171       6.495329386307e-10       1.341491589271e-13      -5.764717347515e-12       1.397815860861e-15       2.433625568033e-12       4.699839308689e-13      -2.800494213412e-15 
  172       6.530523988251e-10       1.326820742542e-13      -5.702595883531e-12       1.416124895195e-15       2.392232580817e-12       4.634886859899e-13      -2.737555535753e-15 
  173       6.565244790514e-10       1.311990957625e-13      -5.636817699785e-12       1.434580857674e-15       2.351798427717e-12       4.571211014022e-13      -2.675256573719e-15 
  174       6.599479908181e-10       1.297035817367e-13      -5.567379098112e-12       1.453183602604e-15       2.312290396998e-12       4.508782681288e-13      -2.613613519765e-15 
  175       6.633217248734e-10       1.281990184889e-13      -5.494278650339e-12       1.471932951900e-15       2.273672028892e-12       4.447568066402e-13      -2.552640999210e-15 
  176       6.666444508905e-10       1.266890219280e-13      -5.417517236619e-12       1.490828694581e-15       2.235903048288e-12       4.387528579993e-13      -2.492352032619e-15 
  177       6.699149171521e-10       1.251773391288e-13      -5.337098083752e-12       1.509870586282e-15       2.198939297414e-12       4.328620750059e-13      -2.432757998181e-15 
  178       6.731318502354e-10       1.236678499016e-13      -5.253026803520e-12       1.529058348743e-15       2.162732668530e-12       4.270796133409e-13      -2.373868594094e-15 
  179       6.762939546964e-10       1.221645683616e-13      -5.165311431011e-12       1.548391669321e-15       2.127231036612e-12       4.214001227113e-13      -2.315691800938e-15 
  180       6.793999992115e-10       1.206715067439e-13      -5.073961258237e-12       1.567870156126e-15       2.092388703710e-12       4.158188401450e-13      -2.258231875677e-15 
  181       6.824490833166e-10       1.191922514672e-13      -4.978983151235e-12       1.587493200514e-15       2.058198801036e-12       4.103349855559e-13      -2.201483233923e-15 
  182       6.854403913143e-10       1.177303563074e-13      -4.880385013135e-12       1.607260102680e-15       2.024663339194e-12       4.049486197093e-13      -2.145436008009e-15 
  183       6.883731077262e-10       1.162894781779e-13      -4.778176996225e-12       1.627170114383e-15       1.991782899571e-12       3.996595615647e-13      -2.090077927119e-15 
  184       6.912464172963e-10       1.148733781913e-13      -4.672371535834e-12       1.647222438279e-15       1.959556605734e-12       3.944673834800e-13      -2.035394272425e-15 
  185       6.940595049942e-10       1.134859227214e-13      -4.562983384231e-12       1.667416227261e-15       1.927982094841e-12       3.893714064156e-13      -1.981367832210e-15 
  186       6.968115560179e-10       1.121310844653e-13      -4.450029644511e-12       1.687750583798e-15       1.897055489042e-12       3.843706951382e-13      -1.927978857004e-15 
  187       6.995017557975e-10       1.108129435052e-13      -4.333529804487e-12       1.708224559272e-15       1.866771366880e-12       3.794640534253e-13      -1.875205014710e-15 
  188       7.021292899983e-10       1.095356883705e-13      -4.213505770585e-12       1.728837153314e-15       1.837122734700e-12       3.746500192686e-13      -1.823021345736e-15 
  189       7.046933445238e-10       1.083036170996e-13      -4.089981901732e-12       1.749587313147e-15       1.808100998050e-12       3.699268600787e-13      -1.771400218125e-15 
  190       7.071931055192e-10       1.071211383016e-13      -3.962985043248e-12       1.770473932919e-15       1.779695933084e-12       3.652925678889e-13      -1.720311282684e-15 
  191       7.096277593742e-10       1.059927722189e-13      -3.832544560739e-12       1.791495853044e-15       1.751895657970e-12       3.607448545592e-13      -1.669721428115e-15 
  192       7.119964927268e-10       1.049231517887e-13      -3.698692373985e-12       1.812651859539e-15       1.724686604288e-12       3.562811469803e-13      -1.619594736147e-15 
  193       7.142984924661e-10       1.039170237048e-13      -3.561462990835e-12       1.833940683363e-15       1.698053488438e-12       3.518985822780e-13      -1.569892436661e-15 
  194       7.165329457355e-10       1.029792494801e-13      -3.420893541098e-12       1.855360999753e-15       1.671979283044e-12       3.475940030168e-13      -1.520572862825e-15 
  195       7.186990399360e-10       1.021148065081e-13      -3.277023810432e-12       1.876911427565e-15       1.646445188355e-12       3.433639524043e-13      -1.471591406223e-15 
  196       7.207959627297e-10       1.013287891248e-13      -3.129896274236e-12       1.898590528609e-15       1.621430603652e-12       3.392046694952e-13      -1.422900471983e-15 
  197       7.228229020425e-10       1.006264096710e-13      -2.979556131545e-12       1.920396806989e-15       1.596913098649e-12       3.351120843951e-13      -1.374449433910e-15 
  198       7.247790460677e-10       1.000129995540e-13      -2.826051338917e-12       1.942328708441e-15       1.572868384900e-12       3.310818134650e-13      -1.326184589612e-15 
  199       7.266635832689e-10       9.949401030974e-14      -2.669432644325e-12       1.964384619670e-15       1.549270287199e-12       3.271091545249e-13      -1.278049115637e-15 
  200       7.284757023836e-10       9.907501466442e-14      -2.509753621052e-12       1.986562867688e-15       1.526090714988e-12       3.231890820581e-13      -1.229983022595e-15 
  201       7.302146507302e-10       9.876145180616e-14      -2.347067870576e-12       2.008861742230e-15       1.503305165774e-12       3.193171977025e-13      -1.181936904404e-15 
  202       7.318799137652e-10       9.855784071349e-14      -2.181420338108e-12       2.031279566153e-15       1.480909732939e-12       3.154926673577e-13      -1.133914373784e-15 
  203       7.334710483733e-10       9.846851261649e-14      -2.012855441355e-12       2.053814628792e-15       1.458905259084e-12       3.117154848741e-13      -1.085932574971e-15 
  204       7.349876258900e-10       9.849786204077e-14      -1.841419871119e-12       2.076465162750e-15       1.437291901043e-12       3.079855336625e-13      -1.038008657983e-15 
  205       7.364292322780e-10       9.865034711340e-14      -1.667162616829e-12       2.099229343300e-15       1.416069117629e-12       3.043025847214e-13      -9.901597745123e-16 
  206       7.377954683019e-10       9.893048986893e-14      -1.490134992060e-12       2.122105287796e-15       1.395235657396e-12       3.006662946650e-13      -9.424030738279e-16 
  207       7.390859497041e-10       9.934287655527e-14      -1.310390660060e-12       2.145091055074e-15       1.374789546388e-12       2.970762037498e-13      -8.947556986741e-16 
  208       7.403003073806e-10       9.989215793967e-14      -1.127985659273e-12       2.168184644863e-15       1.354728075894e-12       2.935317339027e-13      -8.472347811687e-16 
  209       7.414381875558e-10       1.005830496147e-13      -9.429784288639e-13       2.191383997187e-15       1.335047790204e-12       2.900321867481e-13      -7.998574387021e-16 
  210       7.424992519589e-10       1.014203323042e-13      -7.554298342423e-13       2.214686991774e-15       1.315744474360e-12       2.865767416355e-13      -7.526407698363e-16 
  211       7.434831779986e-10       1.024088521691e-13      -5.654031925879e-13       2.238091447463e-15       1.296813141909e-12       2.831644536669e-13      -7.056018502035e-16 
  212       7.443896589394e-10       1.035535211137e-13      -3.729642983738e-13       2.261595121608e-15       1.278248022661e-12       2.797942517239e-13      -6.587577284053e-16 
  213       7.452184040764e-10       1.048593170911e-13      -1.781814488914e-13       2.285195709484e-15       1.260042550439e-12       2.764649364956e-13      -6.121254219113e-16 
  214       7.459691389116e-10       1.063312844099e-13       1.887453022560e-14       2.308890843696e-15       1.242189350837e-12       2.731751785058e-13      -5.657219129580e-16 
  215       7.466416053286e-10       1.079745340392e-13       2.181302594769e-13       2.332678093582e-15       1.224680228967e-12       2.699235161404e-13      -5.195641444479e-16 
  216       7.472355617690e-10       1.097942439155e-13       4.195097799709e-13       2.356554964622e-15       1.207506157221e-12       2.667083536749e-13      -4.736690158480e-16 
  217       7.477507834072e-10       1.117956592480e-13       6.229345279008e-13       2.380518897843e-15       1.190657263019e-12       2.635279593018e-13      -4.280533790889e-16 
  218       7.481870623262e-10       1.139840928248e-13       8.283233090200e-13       2.404567269225e-15       1.174122816565e-12       2.603804631580e-13      -3.827340344638e-16 
  219       7.485442076935e-10       1.163649253189e-13       1.035592273118e-12       2.428697389107e-15       1.157891218601e-12       2.572638553523e-13      -3.377277265270e-16 
  220       7.488220459359e-10       1.189436055941e-13       1.244654888495e-12       2.452906501594e-15       1.141949988160e-12       2.541759839928e-13      -2.930511399929e-16 
  221       7.490204209156e-10       1.217256510108e-13       1.455421916441e-12       2.477191783965e-15       1.126285750321e-12       2.511145532141e-13      -2.487208956352e-16 
  222       7.491391941056e-10       1.247166477322e-13       1.667801385706e-12       2.501550346074e-15       1.110884223962e-12       2.480771212053e-13      -2.047535461851e-16 
  223       7.491782447651e-10       1.279222510301e-13       1.881698566980e-12       2.525979229763e-15       1.095730209513e-12       2.450610982367e-13      -1.611655722310e-16 
  224       7.491374935837e-10       1.313478208292e-13       2.097020902694e-12       2.550475526211e-15       1.080810529810e-12       2.420643861122e-13      -1.179713527020e-16 
  225       7.490169749384e-10       1.349973016741e-13       2.313693201427e-12       2.575036737620e-15       1.066123088073e-12       2.390873462849e-13      -7.517693985141e-17 
  226       7.488167696227e-10       1.388742713336e-13       2.531643371127e-12       2.599660437637e-15       1.051668368670e-12       2.361309544778e-13      -3.278587605194e-17 
  227       7.485369820256e-10       1.429822985299e-13       2.750797537957e-12       2.624344155189e-15       1.037446531188e-12       2.331961701910e-13       9.198825640257e-18 
  228       7.481777403633e-10       1.473249423761e-13       2.971080032568e-12       2.649085374166e-15       1.023457405219e-12       2.302839362567e-13       5.077469040914e-17 
  229       7.477391969101e-10       1.519057518136e-13       3.192413376374e-12       2.673881533111e-15       1.009700485142e-12       2.273951783939e-13       9.193979060232e-17 
  230       7.472215282304e-10       1.567282650496e-13       3.414718267828e-12       2.698730024905e-15       9.961749249111e-13       2.245308047626e-13       1.326927546546e-16 
  231       7.466249354099e-10       1.617960089947e-13       3.637913568692e-12       2.723628196455e-15       9.828795328378e-13       2.216917055191e-13       1.730327760116e-16 
  232       7.459496442867e-10       1.671124987001e-13       3.861916290313e-12       2.748573348382e-15       9.698127663785e-13       2.188787523699e-13       2.129596220531e-16 
  233       7.451959056830e-10       1.726812367952e-13       4.086641579899e-12       2.773562734705e-15       9.569727269181e-13       2.160927981268e-13       2.524736430169e-16 
  234       7.443639956368e-10       1.785057129251e-13       4.312002706791e-12       2.798593562532e-15       9.443571545554e-13       2.133346762616e-13       2.915757809221e-16 
  235       7.434542156326e-10       1.845894031881e-13       4.537911048735e-12       2.823662991745e-15       9.319634228883e-13       2.106052004602e-13       3.302675784928e-16 
  236       7.424668928334e-10       1.909357695732e-13       4.764276078161e-12       2.848768134686e-15       9.197885337985e-13       2.079051641778e-13       3.685511880816e-16 
  237       7.414023803118e-10       1.975482593975e-13       4.991005348453e-12       2.873906055847e-15       9.078291122369e-13       2.052353401931e-13       4.064293805930e-16 
  238       7.402610572816e-10       2.044303047434e-13       5.218004480227e-12       2.899073771554e-15       8.960814010084e-13       2.025964801633e-13       4.439055544074e-16 
  239       7.390433293291e-10       2.115853218968e-13       5.445177147599e-12       2.924268249658e-15       8.845412555567e-13       1.999893141784e-13       4.809837443041e-16 
  240       7.377496286444e-10       2.190167107838e-13       5.672425064466e-12       2.949486409216e-15       8.732041387501e-13       1.974145503159e-13       5.176686303852e-16 
  241       7.363804142532e-10       2.267278544087e-13       5.899647970774e-12       2.974725120184e-15       8.620651156657e-13       1.948728741957e-13       5.539655469989e-16 
  242       7.349361722478e-10       2.347221182911e-13       6.126743618797e-12       2.999981203103e-15       8.511188483750e-13       1.923649485344e-13       5.898804916635e-16 
  243       7.334174160185e-10       2.430028499036e-13       6.353607759409e-12       3.025251428781e-15       8.403595907285e-13       1.898914127001e-13       6.254201339903e-16 
  244       7.318246864856e-10       2.515733781093e-13       6.580134128356e-12       3.050532517988e-15       8.297811831413e-13       1.874528822669e-13       6.605918246077e-16 
  245       7.301585523299e-10       2.604370125992e-13       6.806214432534e-12       3.075821141136e-15       8.193770473775e-13       1.850499485696e-13       6.954036040846e-16 
  246       7.284196102249e-10       2.695970433296e-13       7.031738336260e-12       3.101113917971e-15       8.091401813356e-13       1.826831782584e-13       7.298642118537e-16 
  247       7.266084850679e-10       2.790567399596e-13       7.256593447548e-12       3.126407417257e-15       7.990631538336e-13       1.803531128534e-13       7.639830951352e-16 
  248       7.247258302111e-10       2.888193512886e-13       7.480665304382e-12       3.151698156465e-15       7.891380993938e-13       1.780602682993e-13       7.977704178608e-16 
  249       7.227723276938e-10       2.988881046940e-13       7.703837360991e-12       3.176982601459e-15       7.793567130280e-13       1.758051345200e-13       8.312370695963e-16 
