# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  171       6.496991371772e-10       1.326826946024e-13      -5.792827175860e-12       0.000000000000e+00       2.433625568033e-12       4.699839308689e-13      -2.800494213412e-15 
  172       6.532364203365e-10       1.311767898975e-13      -5.731032503412e-12       0.000000000000e+00       2.392232580817e-12       4.634886859899e-13      -2.737555535753e-15 
  173       6.567265722623e-10       1.296540093017e-13      -5.665568887807e-12       0.000000000000e+00       2.351798427717e-12       4.571211014022e-13      -2.675256573719e-15 
  174       6.601683989496e-10       1.281177020068e-13      -5.596432017633e-12       0.000000000000e+00       2.312290396998e-12       4.508782681288e-13      -2.613613519765e-15 
  175       6.635606853902e-10       1.265713454677e-13      -5.523619840143e-12       0.000000000000e+00       2.273672028892e-12       4.447568066402e-13      -2.552640999210e-15 
  176       6.669021952550e-10       1.250185469766e-13      -5.447132599504e-12       0.000000000000e+00       2.235903048288e-12       4.387528579993e-13      -2.492352032619e-15 
  177       6.701916705761e-10       1.234630452386e-13      -5.366972875044e-12       0.000000000000e+00       2.198939297414e-12       4.328620750059e-13      -2.432757998181e-15 
  178       6.734278314287e-10       1.219087119460e-13      -5.283145619495e-12       0.000000000000e+00       2.162732668530e-12       4.270796133409e-13      -2.373868594094e-15 
  179       6.766093756131e-10       1.203595533533e-13      -5.195658197247e-12       0.000000000000e+00       2.127231036612e-12       4.214001227113e-13      -2.315691800938e-15 
  180       6.797350648631e-10       1.188195759268e-13      -5.104519246875e-12       0.000000000000e+00       2.092388703710e-12       4.158188401450e-13      -2.258231875677e-15 
  181       6.828039917967e-10       1.172923680619e-13      -5.009735087735e-12       0.000000000000e+00       2.058198801036e-12       4.103349855559e-13      -2.201483233923e-15 
  182       6.858153336236e-10       1.157814880642e-13      -4.911313100518e-12       0.000000000000e+00       2.024663339194e-12       4.049486197093e-13      -2.145436008009e-15 
  183       6.887682675269e-10       1.142905981530e-13      -4.809262910973e-12       0.000000000000e+00       1.991782899571e-12       3.996595615647e-13      -2.090077927119e-15 
  184       6.916619706633e-10       1.128234655360e-13      -4.703596423820e-12       0.000000000000e+00       1.959556605734e-12       3.944673834800e-13      -2.035394272425e-15 
  185       6.944956201644e-10       1.113839634833e-13      -4.594327856669e-12       0.000000000000e+00       1.927982094841e-12       3.893714064156e-13      -1.981367832210e-15 
  186       6.972683931372e-10       1.099760724015e-13      -4.481473773934e-12       0.000000000000e+00       1.897055489042e-12       3.843706951382e-13      -1.927978857004e-15 
  187       6.999794666649e-10       1.086038809078e-13      -4.365053120755e-12       0.000000000000e+00       1.866771366880e-12       3.794640534253e-13      -1.875205014710e-15 
  188       7.026280178075e-10       1.072715869049e-13      -4.245087256907e-12       0.000000000000e+00       1.837122734700e-12       3.746500192686e-13      -1.823021345736e-15 
  189       7.052132236029e-10       1.059834986541e-13      -4.121599990725e-12       0.000000000000e+00       1.808100998050e-12       3.699268600787e-13      -1.771400218125e-15 
  190       7.077342610673e-10       1.047440358504e-13      -3.994617613013e-12       0.000000000000e+00       1.779695933084e-12       3.652925678889e-13      -1.720311282684e-15 
  191       7.101903071961e-10       1.035577306965e-13      -3.864168930966e-12       0.000000000000e+00       1.751895657970e-12       3.607448545592e-13      -1.669721428115e-15 
  192       7.125805389646e-10       1.024292289765e-13      -3.730285302084e-12       0.000000000000e+00       1.724686604288e-12       3.562811469803e-13      -1.619594736147e-15 
  193       7.149041333290e-10       1.013632911308e-13      -3.593000668088e-12       0.000000000000e+00       1.698053488438e-12       3.518985822780e-13      -1.569892436661e-15 
  194       7.171602672265e-10       1.003647933300e-13      -3.452351588841e-12       0.000000000000e+00       1.671979283044e-12       3.475940030168e-13      -1.520572862825e-15 
  195       7.193481175769e-10       9.943872854892e-14      -3.308377276259e-12       0.000000000000e+00       1.646445188355e-12       3.433639524043e-13      -1.471591406223e-15 
  196       7.214668612827e-10       9.859020764103e-14      -3.161119628230e-12       0.000000000000e+00       1.621430603652e-12       3.392046694952e-13      -1.422900471983e-15 
  197       7.235156752301e-10       9.782446041262e-14      -3.010623262533e-12       0.000000000000e+00       1.596913098649e-12       3.351120843951e-13      -1.374449433910e-15 
  198       7.254937362898e-10       9.714683669698e-14      -2.856935550751e-12       0.000000000000e+00       1.572868384900e-12       3.310818134650e-13      -1.326184589612e-15 
  199       7.274002213177e-10       9.656280742857e-14      -2.700106652188e-12       0.000000000000e+00       1.549270287199e-12       3.271091545249e-13      -1.278049115637e-15 
  200       7.292343071554e-10       9.607796571725e-14      -2.540189547789e-12       0.000000000000e+00       1.526090714988e-12       3.231890820581e-13      -1.229983022595e-15 
  201       7.309952293357e-10       9.569777320293e-14      -2.377237283365e-12       0.000000000000e+00       1.503305165774e-12       3.193171977025e-13      -1.181936904404e-15 
  202       7.326824628689e-10       9.542677669487e-14      -2.211294409308e-12       0.000000000000e+00       1.480909732939e-12       3.154926673577e-13      -1.133914373784e-15 
  203       7.342955543866e-10       9.526933758249e-14      -2.042404994101e-12       0.000000000000e+00       1.458905259084e-12       3.117154848741e-13      -1.085932574971e-15 
  204       7.358340647711e-10       9.522988184491e-14      -1.870615385553e-12       0.000000000000e+00       1.437291901043e-12       3.079855336625e-13      -1.038008657983e-15 
  205       7.372975693298e-10       9.531290037230e-14      -1.695974236467e-12       0.000000000000e+00       1.416069117629e-12       3.043025847214e-13      -9.901597745123e-16 
  206       7.386856579691e-10       9.552294928726e-14      -1.518532530310e-12       0.000000000000e+00       1.395235657396e-12       3.006662946650e-13      -9.424030738279e-16 
  207       7.399979353692e-10       9.586465026620e-14      -1.338343606878e-12       0.000000000000e+00       1.374789546388e-12       2.970762037498e-13      -8.947556986741e-16 
  208       7.412340211580e-10       9.634269086070e-14      -1.155463187970e-12       0.000000000000e+00       1.354728075894e-12       2.935317339027e-13      -8.472347811687e-16 
  209       7.423935500852e-10       9.696182481889e-14      -9.699494030507e-13       0.000000000000e+00       1.335047790204e-12       2.900321867481e-13      -7.998574387021e-16 
  210       7.434761721970e-10       9.772687240682e-14      -7.818628149246e-13       0.000000000000e+00       1.315744474360e-12       2.865767416355e-13      -7.526407698363e-16 
  211       7.444815530101e-10       9.864272072985e-14      -5.912664454015e-13       0.000000000000e+00       1.296813141909e-12       2.831644536669e-13      -7.056018502035e-16 
  212       7.454093736858e-10       9.971432405397e-14      -3.982258009664e-13       0.000000000000e+00       1.278248022661e-12       2.797942517239e-13      -6.587577284053e-16 
  213       7.462593312045e-10       1.009467041272e-13      -2.028088984476e-13       0.000000000000e+00       1.260042550439e-12       2.764649364956e-13      -6.121254219113e-16 
  214       7.470311385400e-10       1.023449505011e-13      -5.086290685840e-15       0.000000000000e+00       1.242189350837e-12       2.731751785058e-13      -5.657219129580e-16 
  215       7.477245248332e-10       1.039142208518e-13       1.948689077970e-13       0.000000000000e+00       1.224680228967e-12       2.699235161404e-13      -5.195641444479e-16 
  216       7.483392355672e-10       1.056597413018e-13       3.969809951296e-13       0.000000000000e+00       1.207506157221e-12       2.667083536749e-13      -4.736690158480e-16 
  217       7.488750327410e-10       1.075868067409e-13       6.011716564219e-13       0.000000000000e+00       1.190657263019e-12       2.635279593018e-13      -4.280533790889e-16 
  218       7.493316950437e-10       1.097007811479e-13       8.073599380972e-13       0.000000000000e+00       1.174122816565e-12       2.603804631580e-13      -3.827340344638e-16 
  219       7.497090180291e-10       1.120070979121e-13       1.015462222223e-12       0.000000000000e+00       1.157891218601e-12       2.572638553523e-13      -3.377277265270e-16 
  220       7.500068142896e-10       1.145112601540e-13       1.225392200841e-12       0.000000000000e+00       1.141949988160e-12       2.541759839928e-13      -2.930511399929e-16 
  221       7.502249136308e-10       1.172188410475e-13       1.437060850302e-12       0.000000000000e+00       1.126285750321e-12       2.511145532141e-13      -2.487208956352e-16 
  222       7.503631632454e-10       1.201354841407e-13       1.650376405593e-12       0.000000000000e+00       1.110884223962e-12       2.480771212053e-13      -2.047535461851e-16 
  223       7.504214278877e-10       1.232669036774e-13       1.865244334672e-12       0.000000000000e+00       1.095730209513e-12       2.450610982367e-13      -1.611655722310e-16 
  224       7.503996142703e-10       1.266185193430e-13       2.081572232862e-12       0.000000000000e+00       1.080810529810e-12       2.420643861122e-13      -1.179713527020e-16 
  225       7.502977456358e-10       1.301943337458e-13       2.299284908822e-12       0.000000000000e+00       1.066123088073e-12       2.390873462849e-13      -7.517693985141e-17 
  226       7.501158923179e-10       1.339979833769e-13       2.518310218953e-12       0.000000000000e+00       1.051668368670e-12       2.361309544778e-13      -3.278587605194e-17 
  227       7.498541481796e-10       1.380330971524e-13       2.738574220650e-12       0.000000000000e+00       1.037446531188e-12       2.331961701910e-13       9.198825640257e-18 
  228       7.495126308460e-10       1.423032958647e-13       2.960001158349e-12       0.000000000000e+00       1.023457405219e-12       2.302839362567e-13       5.077469040914e-17 
  229       7.490914819356e-10       1.468121916326e-13       3.182513449574e-12       0.000000000000e+00       1.009700485142e-12       2.273951783939e-13       9.193979060232e-17 
  230       7.485908672928e-10       1.515633873532e-13       3.406031670979e-12       0.000000000000e+00       9.961749249111e-13       2.245308047626e-13       1.326927546546e-16 
  231       7.480109772190e-10       1.565604761522e-13       3.630474544397e-12       0.000000000000e+00       9.828795328378e-13       2.216917055191e-13       1.730327760116e-16 
  232       7.473520267054e-10       1.618070408351e-13       3.855758922884e-12       0.000000000000e+00       9.698127663785e-13       2.188787523699e-13       2.129596220531e-16 
  233       7.466142556644e-10       1.673066533381e-13       4.081799776767e-12       0.000000000000e+00       9.569727269181e-13       2.160927981268e-13       2.524736430169e-16 
  234       7.457979291616e-10       1.730628741792e-13       4.308510179686e-12       0.000000000000e+00       9.443571545554e-13       2.133346762616e-13       2.915757809221e-16 
  235       7.449033376479e-10       1.790792519089e-13       4.535801294642e-12       0.000000000000e+00       9.319634228883e-13       2.106052004602e-13       3.302675784928e-16 
  236       7.439307971913e-10       1.853593225615e-13       4.763582360045e-12       0.000000000000e+00       9.197885337985e-13       2.079051641778e-13       3.685511880816e-16 
  237       7.428806497086e-10       1.919066091055e-13       4.991760675755e-12       0.000000000000e+00       9.078291122369e-13       2.052353401931e-13       4.064293805930e-16 
  238       7.417532631978e-10       1.987246208952e-13       5.220241589130e-12       0.000000000000e+00       8.960814010084e-13       2.025964801633e-13       4.439055544074e-16 
  239       7.405490319698e-10       2.058168531213e-13       5.448928481074e-12       0.000000000000e+00       8.845412555567e-13       1.999893141784e-13       4.809837443041e-16 
  240       7.392683768800e-10       2.131867862616e-13       5.677722752079e-12       0.000000000000e+00       8.732041387501e-13       1.974145503159e-13       5.176686303852e-16 
  241       7.379117455608e-10       2.208378855328e-13       5.906523808273e-12       0.000000000000e+00       8.620651156657e-13       1.948728741957e-13       5.539655469989e-16 
  242       7.364796126531e-10       2.287736003404e-13       6.135229047463e-12       0.000000000000e+00       8.511188483750e-13       1.923649485344e-13       5.898804916635e-16 
  243       7.349724800385e-10       2.369973637305e-13       6.363733845186e-12       0.000000000000e+00       8.403595907285e-13       1.898914127001e-13       6.254201339903e-16 
  244       7.333908770710e-10       2.455125918403e-13       6.591931540751e-12       0.000000000000e+00       8.297811831413e-13       1.874528822669e-13       6.605918246077e-16 
  245       7.317353608088e-10       2.543226833490e-13       6.819713423282e-12       0.000000000000e+00       8.193770473775e-13       1.850499485696e-13       6.954036040846e-16 
  246       7.300065162469e-10       2.634310189293e-13       7.046968717772e-12       0.000000000000e+00       8.091401813356e-13       1.826831782584e-13       7.298642118537e-16 
  247       7.282049565482e-10       2.728409606978e-13       7.273584571120e-12       0.000000000000e+00       7.990631538336e-13       1.803531128534e-13       7.639830951352e-16 
  248       7.263313232758e-10       2.825558516659e-13       7.499446038183e-12       0.000000000000e+00       7.891380993938e-13       1.780602682993e-13       7.977704178608e-16 
  249       7.243862866251e-10       2.925790151914e-13       7.724436067818e-12       0.000000000000e+00       7.793567130280e-13       1.758051345200e-13       8.312370695963e-16 
